662,349
682,369
699,387
699,396
699,422
699,460
733,462
765,463
786,483
794,491
793,532
763,565
750,577
749,619
749,692
720,692
677,692
677,698
677,722
676,747
677,765
658,784
641,803
641,829
641,850
631,850
580,851
566,852
566,884
566,925
566,969
602,969
621,969
634,983
650,999
649,1007
650,1046
650,1069
630,1090
613,1106
613,1139
613,1169
613,1195
