819,332
_
799,348
800,385
_
698,396
662,398
_
629,402
628,427
628,454
629,501
_
615,547
553,547
_
510,571
_
_
441,684
443,731
_
445,790
470,816
501,847
527,872
554,900
_
583,939
_
564,961
505,963
491,974
458,1010
427,1040
398,1070
372,1093
323,1144
298,1169
