997,272
997,308
_
966,346
937,374
915,399
896,418
876,436
_
866,465
_
857,493
836,513
_
795,531
709,532
_
648,541
627,562
574,616
547,643
_
544,691
544,743
_
620,751
676,751
_
733,791
769,827
_
_
752,918
_
727,943
727,977
_
751,1010
_
771,1049
772,1077
772,1100
