1132,367
1100,398
1078,420
_
1046,439
1002,438
957,438
_
923,460
897,485
_
866,469
_
_
798,482
798,531
_
_
813,590
_
835,637
859,660
_
879,733
852,760
_
824,798
824,886
824,947
825,979
_
805,1006
_
780,1051
