code;network__codes;network__id;network__links;network__name;links;color;routes;geojson__type;geojson__coordinates;text_color;physical_modes;codes;closing_time;opening_time;commercial_mode__id;commercial_mode__name;id;name;nb_routes;direction_ids;direction_names;stop_areas_ids;stop_areas_names;is_frequence;direction_types
N1;[{'type': 'source', 'value': 'FR1:Operator:043:LOC'}];network:IDFM:Operator_043;[];ADP;[];DF3A82;[{'direction': {'embedded_type': 'stop_area', 'stop_area': {'codes': [{'type': 'source', 'value': 'FR::multimodalStopPlace:73845:FR1'}], 'name': 'Aéroport CDG - Terminal 2E-2F', 'links': [], 'coord': {'lat': '49.004406', 'lon': '2.577142'}, 'label': 'Aéroport CDG - Terminal 2E-2F (Le Mesnil-Amelot)', 'timezone': 'Europe/Paris', 'id': 'stop_area:IDFM:73845'}, 'quality': 0, 'name': 'Aéroport CDG - Terminal 2E-2F (Le Mesnil-Amelot)', 'id': 'stop_area:IDFM:73845'}, 'codes': [{'type': 'Netex_ServiceJourneyPattern', 'value': 'ADP:ServiceJourneyPattern:5340-C00562-3-937-A:LOC'}, {'type': 'source', 'value': 'ADP:Route:5340-C00562-3:LOC'}], 'name': 'Aller Terminal 2 F', 'links': [], 'is_frequence': 'False', 'geojson': {'type': 'MultiLineString', 'coordinates': []}, 'direction_type': 'outbound', 'id': 'route:IDFM:ADP:5340-C00562-3'}];MultiLineString;[];FFFFFF;[{'id': 'physical_mode:Bus', 'name': 'Bus'}];[{'type': 'Netex_PrivateCode', 'value': '043043001'}, {'type': 'source', 'value': 'FR1:Line:C00562:'}];235959;000000;commercial_mode:Bus;Bus;line:IDFM:C00562;N1;1;['route:IDFM:ADP:5340-C00562-3'];['Aller Terminal 2 F'];['stop_area:IDFM:73845'];['Aéroport CDG - Terminal 2E-2F'];['False'];['outbound']
N2;[{'type': 'source', 'value': 'FR1:Operator:043:LOC'}];network:IDFM:Operator_043;[];ADP;[];6CA513;[{'direction': {'embedded_type': 'stop_area', 'stop_area': {'codes': [{'type': 'source', 'value': 'FR::multimodalStopPlace:73845:FR1'}], 'name': 'Aéroport CDG - Terminal 2E-2F', 'links': [], 'coord': {'lat': '49.004406', 'lon': '2.577142'}, 'label': 'Aéroport CDG - Terminal 2E-2F (Le Mesnil-Amelot)', 'timezone': 'Europe/Paris', 'id': 'stop_area:IDFM:73845'}, 'quality': 0, 'name': 'Aéroport CDG - Terminal 2E-2F (Le Mesnil-Amelot)', 'id': 'stop_area:IDFM:73845'}, 'codes': [{'type': 'Netex_ServiceJourneyPattern', 'value': 'ADP:ServiceJourneyPattern:5340-C01792-5-1254-R:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'ADP:ServiceJourneyPattern:5340-C01792-5-1349-R:LOC'}, {'type': 'source', 'value': 'ADP:Route:5340-C01792-5:LOC'}], 'name': 'Retour Terminal 2 F', 'links': [], 'is_frequence': 'False', 'geojson': {'type': 'MultiLineString', 'coordinates': []}, 'direction_type': 'inbound', 'id': 'route:IDFM:ADP:5340-C01792-5'}, {'direction': {'embedded_type': 'stop_area', 'stop_area': {'codes': [{'type': 'source', 'value': 'FR::multimodalStopPlace:74080:FR1'}], 'name': 'Aéroport CDG - Terminal 2G', 'links': [], 'coord': {'lat': '49.005928', 'lon': '2.603051'}, 'label': 'Aéroport CDG - Terminal 2G (Mitry-Mory)', 'timezone': 'Europe/Paris', 'id': 'stop_area:IDFM:74080'}, 'quality': 0, 'name': 'Aéroport CDG - Terminal 2G (Mitry-Mory)', 'id': 'stop_area:IDFM:74080'}, 'codes': [{'type': 'Netex_ServiceJourneyPattern', 'value': 'ADP:ServiceJourneyPattern:5340-C01792-6-1071-A:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'ADP:ServiceJourneyPattern:5340-C01792-6-1346-A:LOC'}, {'type': 'source', 'value': 'ADP:Route:5340-C01792-6:LOC'}], 'name': 'Aller Terminal 2 G', 'links': [], 'is_frequence': 'False', 'geojson': {'type': 'MultiLineString', 'coordinates': []}, 'direction_type': 'outbound', 'id': 'route:IDFM:ADP:5340-C01792-6'}];MultiLineString;[];FFFFFF;[{'id': 'physical_mode:Bus', 'name': 'Bus'}];[{'type': 'Netex_PrivateCode', 'value': '043043002'}, {'type': 'source', 'value': 'FR1:Line:C01792:'}];233600;053000;commercial_mode:Bus;Bus;line:IDFM:C01792;Aéroport CDG - Terminal 2E-2F - Aéroport CDG - Terminal 2G;2;['route:IDFM:ADP:5340-C01792-5', 'route:IDFM:ADP:5340-C01792-6'];['Retour Terminal 2 F', 'Aller Terminal 2 G'];['stop_area:IDFM:73845', 'stop_area:IDFM:74080'];['Aéroport CDG - Terminal 2E-2F', 'Aéroport CDG - Terminal 2G'];['False', 'False'];['inbound', 'outbound']
