status;category;severity_priority;severity_name;severity_effect;begin_date;end_date;impact_id;messages;updated_at;impacted_objects;id;cause
future;Incidents;0;bloquante;NO_SERVICE;20220731T030000;20220731T124500;daf1c5ba-ecb4-11ec-bf44-005056a44da2; / Métro 4 : Travaux (non précisé) - Trafic interrompu / <p>Trafic interrompu les dimanches jusqu'à 12:00 du 26/06/2022 au 07/08/2022 pour travaux sur toute la ligne. Itinéraires alternatifs sur les sites et applis IDFM ou RATP<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Métro 4 : Travaux (non précisé) - Trafic interrompu;20220615T161005;RATP Métro 4;daf1c5ba-ecb4-11ec-bf44-005056a44da2;travaux
future;Incidents;0;bloquante;NO_SERVICE;20220807T030000;20220807T124500;daf1c5ba-ecb4-11ec-bf44-005056a44da2; / Métro 4 : Travaux (non précisé) - Trafic interrompu / <p>Trafic interrompu les dimanches jusqu'à 12:00 du 26/06/2022 au 07/08/2022 pour travaux sur toute la ligne. Itinéraires alternatifs sur les sites et applis IDFM ou RATP<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Métro 4 : Travaux (non précisé) - Trafic interrompu;20220615T161005;RATP Métro 4;daf1c5ba-ecb4-11ec-bf44-005056a44da2;travaux
future;Incidents;0;bloquante;NO_SERVICE;20220807T120000;20220821T034500;8e938bd0-ecb5-11ec-8b44-005056a47b86; / Métro 4 : Travaux (non précisé) - Trafic interrompu / <p>Jusqu'au 18 décembre, ligne fermée les dimanches jusqu’à 12h sauf les 14/08 et 13/11. Détails et itinéraires alternatifs sur les sites et applis IDFM ou RATP<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Métro 4 : Travaux (non précisé) - Trafic interrompu;20220615T161506;RATP Métro 4;8e938bd0-ecb5-11ec-8b44-005056a47b86;travaux
future;Incidents;0;bloquante;NO_SERVICE;20220718T040000;20220719T034500;d9ccc148-fc73-11ec-955b-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Du jeudi 14 au mardi 19 juillet, trafic interrompu entre Gambetta et Galliéni. Bus de remplacement.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu / <p>Du jeudi 14 au mardi 19 juillet, trafic interrompu entre Gambetta et Galliéni. Bus de remplacement.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>;20220705T170504;RATP Métro 3;d9ccc148-fc73-11ec-955b-005056a44da2;travaux
future;Incidents;0;bloquante;NO_SERVICE;20220716T040000;20220717T034500;d9ccc148-fc73-11ec-955b-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Du jeudi 14 au mardi 19 juillet, trafic interrompu entre Gambetta et Galliéni. Bus de remplacement.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu / <p>Du jeudi 14 au mardi 19 juillet, trafic interrompu entre Gambetta et Galliéni. Bus de remplacement.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>;20220705T170504;RATP Métro 3;d9ccc148-fc73-11ec-955b-005056a44da2;travaux
future;Incidents;0;bloquante;NO_SERVICE;20220714T040000;20220715T034500;d9ccc148-fc73-11ec-955b-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Du jeudi 14 au mardi 19 juillet, trafic interrompu entre Gambetta et Galliéni. Bus de remplacement.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu / <p>Du jeudi 14 au mardi 19 juillet, trafic interrompu entre Gambetta et Galliéni. Bus de remplacement.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>;20220705T170504;RATP Métro 3;d9ccc148-fc73-11ec-955b-005056a44da2;travaux
future;Incidents;0;bloquante;NO_SERVICE;20220719T040000;20220720T034500;d9ccc148-fc73-11ec-955b-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Du jeudi 14 au mardi 19 juillet, trafic interrompu entre Gambetta et Galliéni. Bus de remplacement.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu / <p>Du jeudi 14 au mardi 19 juillet, trafic interrompu entre Gambetta et Galliéni. Bus de remplacement.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>;20220705T170504;RATP Métro 3;d9ccc148-fc73-11ec-955b-005056a44da2;travaux
future;Incidents;0;bloquante;NO_SERVICE;20220715T040000;20220716T034500;d9ccc148-fc73-11ec-955b-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Du jeudi 14 au mardi 19 juillet, trafic interrompu entre Gambetta et Galliéni. Bus de remplacement.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu / <p>Du jeudi 14 au mardi 19 juillet, trafic interrompu entre Gambetta et Galliéni. Bus de remplacement.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>;20220705T170504;RATP Métro 3;d9ccc148-fc73-11ec-955b-005056a44da2;travaux
future;Incidents;0;bloquante;NO_SERVICE;20220717T040000;20220718T034500;d9ccc148-fc73-11ec-955b-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Du jeudi 14 au mardi 19 juillet, trafic interrompu entre Gambetta et Galliéni. Bus de remplacement.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu / <p>Du jeudi 14 au mardi 19 juillet, trafic interrompu entre Gambetta et Galliéni. Bus de remplacement.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>;20220705T170504;RATP Métro 3;d9ccc148-fc73-11ec-955b-005056a44da2;travaux
future;Incidents;0;bloquante;NO_SERVICE;20220710T030000;20220710T124500;fefc90e2-fc8c-11ec-bc34-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Trafic interrompu les dimanches jusqu'à 12:00 du 26/06/2022 au 07/08/2022 pour travaux sur toute la ligne. Itinéraires alternatifs sur les sites et applis IDFM ou RATP<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu / <p>Trafic interrompu les dimanches jusqu'à 12:00 du 26/06/2022 au 07/08/2022 pour travaux sur toute la ligne. Itinéraires alternatifs sur les sites et applis IDFM ou RATP<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>;20220705T200504;RATP Métro 4;fefc90e2-fc8c-11ec-bc34-005056a44da2;travaux
